cod6;nome;Esperança de vida ao nascer 2010;Mortalidade infantil 2010;Mortalidade até 5 anos de idade 2010;IDHM 2010;Taxa de envelhecimento 2010;População em domicílios vulneráveis e com idoso 2010;Renda per capita 2010
431262;Muliterno;73.48;14.9;17.38;0.689;9.05;33;799.52
431265;Não-Me-Toque;75.8;12.5;14.61;0.765;9.84;123;1051.05
431267;Nicolau Vergueiro;75.33;13.1;15.36;0.753;11.45;15;974.79
431270;Nonoai;74.98;12.8;14.91;0.702;10.39;618;634.06
431275;Nova Alvorada;75.25;12.4;14.5;0.74;9.65;7;925.66
431290;Nova Bassano;75.93;12.3;14.41;0.747;11.23;68;1010.72
431295;Nova Boa Vista;75.13;12.6;14.69;0.768;14.49;12;928.49
431300;Nova Bréscia;75.81;11.7;13.64;0.778;14.42;25;1452.06
431301;Nova Candelária;76.36;11.7;13.75;0.759;10.69;0;1120.1
431306;Nova Hartz;75.14;12.6;14.66;0.689;4.36;82;600
431308;Nova Pádua;76.11;11.3;13.2;0.761;14.78;12;914.36
431310;Nova Palma;75.44;12.2;14.2;0.744;11.43;155;915.86
431320;Nova Petrópolis;78.38;9.3;10.89;0.78;11.01;296;994.67
431330;Nova Prata;75.36;13.1;15.32;0.766;8.93;183;1039.74
431333;Nova Ramada;75.84;12.4;14.55;0.742;12.47;36;861.28
431335;Nova Roma do Sul;76.06;12.1;14.22;0.741;14.03;40;1120.95
431339;Novo Cabrais;76.12;11.3;13.18;0.688;12.22;33;611.08
431340;Novo Hamburgo;76.11;12.26;13.83;0.747;7.37;2753;1011.62
431342;Novo Machado;72.74;16;18.7;0.663;13.4;36;531.07
431344;Novo Tiradentes;73.3;15.2;17.69;0.676;11.81;58;548.05
431346;Novo Xingu;76;11.4;13.36;0.767;11.78;6;847.22
431349;Novo Barreiro;73.45;15;17.44;0.706;10.78;161;768.98
431350;Osório;76.18;12;14.03;0.751;8.73;483;957.94
431360;Paim Filho;77.17;10;11.7;0.706;12.59;77;729.03
431365;Palmares do Sul;76.12;11.3;13.19;0.715;11.3;358;730.31
431370;Palmeira das Missões;74.83;13;15.16;0.737;8.77;1081;715.29
431380;Palmitinho;75.13;12.6;14.69;0.72;9.73;128;652.86
431390;Panambi;75.9;13.47;15.2;0.761;7.72;392;864.44
431395;Pantano Grande;73.93;14.2;16.62;0.661;9.85;437;536.01
431400;Paraí;76.97;11;12.85;0.773;9.22;13;1071.25
431402;Paraíso do Sul;74.84;13;15.14;0.676;12.5;65;593.01
431403;Pareci Novo;76.12;11.3;13.2;0.749;11.19;30;788.66
431405;Parobé;78.18;8.9;10.37;0.704;5.13;669;625.4
431406;Passa Sete;71.94;17.3;20.19;0.622;7.55;54;427.13
431407;Passo do Sobrado;76.04;11.4;13.3;0.698;11;41;732.19
431410;Passo Fundo;75.95;11.73;13.32;0.776;8.04;2403;1068.95
431413;Paulo Bento;76.49;10.8;12.66;0.71;13.52;19;749.77
431415;Paverama;75.42;12.2;14.23;0.683;11.96;24;628.77
431417;Pedras Altas;74.19;13.9;16.19;0.64;7.23;46;449.2
431420;Pedro Osório;74.76;13.1;15.26;0.678;12.32;274;560.06
431440;Pelotas;75.64;12.39;13.98;0.739;10.39;7820;894.35
431442;Picada Café;75.5;12.1;14.11;0.758;9.96;17;792.06
431445;Pinhal;76.12;11.3;13.18;0.72;10.23;41;625.79
431446;Pinhal da Serra;75.1;12.6;14.73;0.65;12.39;125;431.37
431447;Pinhal Grande;73.25;15.2;17.78;0.678;10.04;183;523.52
431449;Pinheirinho do Vale;74.65;13.2;15.44;0.71;8.65;25;678.14
431450;Pinheiro Machado;75.73;11.8;13.76;0.661;12.3;403;567.32
431455;Pirapó;74.46;13.5;15.74;0.669;13.67;143;473.9
431460;Piratini;74.24;13.8;16.11;0.658;13.05;635;524.3
431477;Pontão;76.86;10.4;12.13;0.725;8.56;81;656.34
431478;Ponte Preta;77.44;9.7;11.34;0.725;14.51;17;735.35
431480;Portão;76.37;11;12.82;0.713;6.48;516;729.01
431490;Porto Alegre;76.42;11.6;13.09;0.805;10.47;15828;1758.27
431500;Porto Lucena;74.62;13.3;15.48;0.693;15.46;161;621.82
431505;Porto Mauá;74.87;12.9;15.09;0.698;15.3;99;524.57
431507;Porto Vera Cruz;74.61;13.3;15.5;0.69;14.63;44;490.03
431510;Porto Xavier;77.53;9.6;11.21;0.723;10.36;358;574.32
431513;Pouso Novo;75.68;11.8;13.83;0.715;14.29;31;935.9
431514;Presidente Lucena;78.12;8.9;10.45;0.757;9.38;6;739.9
431515;Progresso;76.66;10.6;12.42;0.683;10.92;35;643.93
431517;Protásio Alves;75.36;13.1;15.32;0.733;13;52;972.84
431520;Putinga;77.39;9.8;11.41;0.715;13.35;60;826.94
431530;Quaraí;76.14;11.3;13.15;0.704;11.92;1316;528.64
431531;Quatro Irmãos;74.98;12.8;14.92;0.689;9.92;31;602.95
431532;Quevedos;74.45;13.5;15.76;0.665;8.93;59;509.07
431535;Quinze de Novembro;75.48;12.1;14.14;0.756;13.06;0;1046.11
431540;Redentora;72.52;16.4;19.11;0.631;7.88;724;346.4
431545;Relvado;77.05;10.2;11.86;0.731;19.63;33;935.8
431550;Restinga Seca;74.7;13.2;15.35;0.683;12.12;609;660.14
431555;Rio dos Índios;73.21;15.3;17.85;0.656;12.72;234;442.12
431560;Rio Grande;76.66;10.6;12.42;0.744;9.27;2571;859.2
431570;Rio Pardo;75.75;11.8;13.73;0.693;11.19;829;633.1
431575;Riozinho;78.11;9;10.45;0.661;9.35;85;587.62
431580;Roca Sales;76.15;11.2;13.14;0.729;12.95;30;865.23
431590;Rodeio Bonito;75.53;12;14.07;0.732;9.77;53;767.63
431595;Rolador;75.06;12.7;14.79;0.689;13.86;72;537.31
431600;Rolante;74.8;13;15.2;0.688;9.42;190;656.75
431610;Ronda Alta;77.03;10.2;11.9;0.724;10.88;320;746.52
431620;Rondinha;75.53;12;14.07;0.764;15.4;120;1022.85
431630;Roque Gonzales;75.55;12;14.04;0.688;11.91;211;575.83
431640;Rosário do Sul;75.47;12.1;14.16;0.699;11.54;1133;643.97
431642;Sagrada Família;71.9;17.4;20.26;0.678;10.75;162;513.97
431643;Saldanha Marinho;75.48;12.1;14.14;0.762;12.93;29;823.55
431645;Salto do Jacuí;75.23;12.4;14.52;0.687;7.67;318;596.84
431647;Salvador das Missões;76.04;11.4;13.31;0.753;12.7;0;663.26
431650;Salvador do Sul;75.57;12.8;14.97;0.74;9.1;17;852.02
431660;Sananduva;75.55;12.8;15.01;0.747;11.33;153;931.29
431670;Santa Bárbara do Sul;75.48;12.1;14.14;0.725;9.62;221;689.09
431673;Santa Cecília do Sul;75.34;13.1;15.34;0.725;11.36;6;1029.23
431675;Santa Clara do Sul;75.57;12.8;14.98;0.74;11.41;0;833.67
431680;Santa Cruz do Sul;76.1;11.76;13.27;0.773;8.97;807;1036.87
431695;Santa Maria do Herval;75.77;11.7;13.71;0.676;9.12;21;689.47
431697;Santa Margarida do Sul;77.22;10;11.64;0.663;11.01;64;588.3
431700;Santana da Boa Vista;73.13;15.4;17.99;0.633;14.51;469;404.01
431710;Sant'Ana do Livramento;75.77;11.7;13.7;0.727;11.33;2736;685.04
431720;Santa Rosa;77.25;9.53;11.21;0.769;8.43;1060;863.61
431725;Santa Tereza;76.17;11.2;13.12;0.746;19.83;45;935.56
431730;Santa Vitória do Palmar;76.66;10.6;12.42;0.712;10.67;722;657.76
431740;Santiago;77.93;9.37;10.57;0.766;11.51;1051;828.78
431750;Santo Ângelo;76.78;10.87;12.26;0.772;9.66;1387;936.27
431755;Santo Antônio do Palma;76.15;11.2;13.14;0.764;11.59;40;1069.61
431760;Santo Antônio da Patrulha;76.97;10.3;11.98;0.717;11.14;481;696.41
431770;Santo Antônio das Missões;75.1;12.6;14.73;0.686;12.28;451;522.77
431775;Santo Antônio do Planalto;78.11;9;10.46;0.759;11.73;34;626.67
431780;Santo Augusto;75.42;12.2;14.23;0.739;10.22;313;866.86
431790;Santo Cristo;74.2;13.8;16.17;0.738;11.3;216;832.4
431795;Santo Expedito do Sul;76.15;11.3;13.15;0.732;11.95;127;547.94
431800;São Borja;76.61;10.7;12.48;0.736;9.6;2619;705.72
431805;São Domingos do Sul;75.33;13.1;15.36;0.763;11.52;61;1025.84
431810;São Francisco de Assis;74.1;14;16.34;0.675;12.34;793;553.81
431840;São Jerônimo;74.34;13.7;15.95;0.696;9.05;595;768.93
431842;São João da Urtiga;74.67;13.2;15.4;0.694;12.97;133;632.23
431844;São Jorge;75.73;12.6;14.72;0.732;11.5;56;853.6
431845;São José das Missões;71.9;17.4;20.26;0.651;11.47;87;462.15
431846;São José do Herval;75.8;11.7;13.66;0.717;10.34;119;626.93
431849;São José do Inhacorá;74.29;13.7;16.02;0.747;13.59;15;720.69
431850;São José do Norte;72.52;16.4;19.11;0.623;9.75;622;493.78
431860;São José do Ouro;75.73;11.8;13.76;0.755;10.4;179;901.51
431861;São José do Sul;75.14;13.4;15.66;0.725;14.02;13;989.48
431862;São José dos Ausentes;73.05;15.6;18.14;0.663;7.45;166;529.71
431870;São Leopoldo;76.65;10.09;11.86;0.739;6.69;2491;939.93
431890;São Luiz Gonzaga;76.31;11.1;12.92;0.741;10.51;1333;698.77
431900;São Marcos;76.31;11.1;12.91;0.768;9.11;130;991.51
431912;São Martinho da Serra;75.89;11.6;13.52;0.652;15;153;482.31
431915;São Miguel das Missões;74.26;13.8;16.08;0.667;10.28;221;531.71
431920;São Nicolau;71.69;17.7;20.65;0.645;12.31;209;479.55
431930;São Paulo das Missões;74.52;13.4;15.65;0.692;12.29;46;577.86
431935;São Pedro da Serra;76.03;11.4;13.32;0.739;8.11;0;842.22
431936;São Pedro das Missões;73.26;15.2;17.78;0.664;10.45;38;441.36
431937;São Pedro do Butiá;75.55;12;14.04;0.763;12.25;75;905.55
431940;São Pedro do Sul;74.45;13.5;15.76;0.709;13.45;660;614.89
431950;São Sebastião do Caí;76.11;12.1;14.14;0.739;8.62;220;772.04
431960;São Sepé;77.23;10;11.63;0.708;11.83;806;656.77
431970;São Valentim;74.18;13.9;16.2;0.72;14.1;88;826.2
431971;São Valentim do Sul;75.9;12.3;14.45;0.764;15.27;20;1000.93
431973;São Valério do Sul;73.97;14.2;16.56;0.642;8.8;124;530.07
431975;São Vendelino;76.14;11.3;13.16;0.754;10.96;18;814.28
431980;São Vicente do Sul;74.86;12.9;15.11;0.685;10.27;231;614.13
431990;Sapiranga;74.93;12.8;15;0.711;5.78;927;713.99
432000;Sapucaia do Sul;75.65;11.9;13.89;0.726;6.48;1906;733.28
432020;Seberi;76.91;10.3;12.07;0.723;11.02;347;645.51
432023;Sede Nova;78.13;8.9;10.44;0.712;10.49;26;856.09
432026;Segredo;73.63;14.7;17.13;0.659;8.87;131;528.42
432030;Selbach;75.47;12.9;15.13;0.777;12.17;29;1055.91
432032;Senador Salgado Filho;74.02;14.1;16.47;0.693;10.66;76;628.28
432035;Sentinela do Sul;74.57;13.3;15.57;0.671;11.7;111;519.1
432045;Sério;75.82;11.7;13.63;0.652;13.72;55;606.03
432050;Sertão;75.23;13.2;15.52;0.751;12.9;88;827.95
432055;Sertão Santana;74.94;12.8;14.98;0.689;11.23;197;783.19
432057;Sete de Setembro;73.57;14.8;17.24;0.683;13.42;102;557.15
432060;Severiano de Almeida;76.66;10.6;12.42;0.752;12.29;25;791.5
432065;Silveira Martins;76.14;11.3;13.16;0.742;17.64;69;817.67
432067;Sinimbu;72.5;16.4;19.14;0.631;12.38;339;610.76
432085;Tabaí;75.05;12.7;14.81;0.701;9.71;65;599.99
432100;Tapera;75.07;13.5;15.79;0.747;10.72;81;812.48
432110;Tapes;76.69;10.6;12.38;0.695;11.07;455;620.13
432120;Taquara;77.82;9.15;10.76;0.727;9.01;607;871.42
432130;Taquari;75.95;11.5;13.43;0.733;9.77;477;786.91
432140;Tenente Portela;74.81;13;15.18;0.708;10.5;476;659.27
432143;Terra de Areia;74.75;13.1;15.28;0.689;9.59;154;620.36
432145;Teutônia;76.31;11.8;13.83;0.747;8.33;99;854.63
432146;Tio Hugo;75.69;11.8;13.82;0.742;9.58;41;660.04
432147;Tiradentes do Sul;73.92;14.3;16.65;0.689;12.83;296;644.85
432149;Toropi;74.34;13.6;15.94;0.683;13.58;50;551.5
432150;Torres;76.73;11.3;13.2;0.762;8.99;514;853.62
432160;Tramandaí;75.51;12.1;14.09;0.719;8.98;623;737.84
432162;Travesseiro;75.32;12.3;14.39;0.701;17.24;35;777.34
432195;Trindade do Sul;72.19;16.9;19.72;0.687;10.45;173;532.27
432210;Tucunduva;73.95;14.2;16.59;0.747;14.12;115;839.53
432215;Tunas;72.61;16.2;18.94;0.657;7.69;181;482.5
432218;Tupanci do Sul;74.09;14;16.35;0.694;13.35;40;577.85
432220;Tupanciretã;74.67;13.2;15.4;0.709;9.02;726;708.79
432225;Tupandi;75.18;13.3;15.61;0.718;7.93;3;808.39
432230;Tuparendi;74.91;12.9;15.03;0.728;15.18;291;768.25
432234;Ubiretama;73.55;14.8;17.27;0.7;11.02;10;590.64
432235;União da Serra;76.14;11.3;13.16;0.733;17.15;0;1068.08
432237;Unistalda;73.25;15.2;17.78;0.649;12.73;128;392.38
432240;Uruguaiana;76.8;11.75;13.25;0.744;7.27;4121;714.26
432250;Vacaria;75.25;12.4;14.5;0.721;8.86;1488;797.86
432252;Vale Verde;73.93;14.2;16.62;0.646;12.42;53;503.24
432253;Vale do Sol;73.78;14.4;16.87;0.624;10.51;197;553.23
432254;Vale Real;76.01;11.4;13.35;0.737;6.88;40;795.41
432255;Vanini;75.13;12.6;14.69;0.757;10.33;11;780.56
432260;Venâncio Aires;74.09;13.77;16.19;0.712;9.68;622;779.48
432280;Veranópolis;75.29;12.4;14.44;0.773;10.65;533;1141.67
432285;Vespasiano Correa;76.31;11.8;13.83;0.723;17.48;17;895.32
432290;Viadutos;76.81;10.4;12.2;0.702;14.71;91;683.03
432300;Viamão;76.95;9.38;11.03;0.717;7.39;4343;707.05
432310;Vicente Dutra;73.52;14.8;17.33;0.638;10.2;248;475.13
432320;Victor Graeff;75.37;13.1;15.29;0.777;11.59;43;989.66
432330;Vila Flores;77.04;10.2;11.88;0.742;11.88;36;728.71
432335;Vila Lângaro;75.34;13.1;15.34;0.705;12.08;57;902.87
432340;Vila Maria;75.33;13.1;15.36;0.761;11.82;55;1101.27
432345;Vila Nova do Sul;74.62;13.3;15.49;0.662;13.27;231;442.26
432350;Vista Alegre;75.53;12;14.07;0.739;10.31;46;905.87
432360;Vista Alegre do Prata;75.83;12.4;14.56;0.78;13.7;15;1231.8
432370;Vista Gaúcha;75.33;13.1;15.36;0.757;10.55;35;990.13
432375;Vitória das Missões;73.55;14.8;17.27;0.655;12.17;217;482.44
432377;Westfalia;75.96;12.3;14.37;0.752;13.93;11;1136.67
432380;Xangri-Lá;76.11;12.1;14.13;0.735;6.84;86;798.62
500020;Água Clara;74.4;18.8;22.65;0.67;3.32;200;642.97
500025;Alcinópolis;76.46;15.3;18.44;0.711;5.54;40;764.03
500060;Amambai;74.07;19.4;23.37;0.673;6.68;1280;561.14
500070;Anastácio;72.33;22.8;27.4;0.663;7.59;1171;495.48
500080;Anaurilândia;74.58;18.5;22.27;0.67;7.65;235;538.13
500085;Angélica;75.34;17.2;20.68;0.697;7.74;153;592.27
500090;Antônio João;72.94;21.6;25.94;0.643;7.48;380;411.49
500100;Aparecida do Taboado;73.23;21;25.29;0.697;7.95;599;692.79
500110;Aquidauana;75.39;17.1;20.57;0.688;8.13;3019;585.62
500124;Aral Moreira;72.9;21.7;26.05;0.633;5.11;561;398.5
500190;Bataguassu;75.8;16.4;19.74;0.71;5.7;348;614.34
500200;Batayporã;73.83;19.9;23.91;0.684;7.49;238;631.47
500210;Bela Vista;74.81;18.1;21.78;0.698;7.74;1197;621.23
500215;Bodoquena;71.54;24.4;29.36;0.666;6.02;394;500.13
500230;Brasilândia;75.24;17.4;20.87;0.701;5.56;207;709.29
500240;Caarapó;74.65;18.4;22.11;0.692;6.7;1073;537.01
500260;Camapuã;74.02;19.5;23.49;0.703;8.32;375;685.77
500290;Cassilândia;73.63;20.3;24.36;0.727;10.32;468;885.1
500295;Chapadão do Sul;76.02;16;19.29;0.754;2.92;187;896.92
500310;Corguinho;74.79;18.1;21.81;0.671;8.1;168;566.09
500315;Coronel Sapucaia;73.34;20.8;25.02;0.589;6.04;1022;350.37
500320;Corumbá;75.06;17.75;21.2;0.7;6.21;4694;627.1
500325;Costa Rica;73.64;20.2;24.35;0.706;6.13;346;693.05
500330;Coxim;75.17;17.5;21.03;0.703;7.4;858;703.01
500345;Deodápolis;73.6;20.3;24.44;0.694;8.91;375;596.5
500348;Dois Irmãos do Buriti;71.4;24.7;29.72;0.639;6.97;684;429.18
500370;Dourados;75.59;17;20.04;0.747;6.03;3386;866.4
500380;Fátima do Sul;73.92;19.7;23.7;0.714;10.44;579;701.87
500390;Figueirão;74.79;18.2;21.83;0.66;6.69;80;541.93
500400;Glória de Dourados;74.29;19;22.9;0.721;9.95;193;644.1
500410;Guia Lopes da Laguna;74.56;18.6;22.31;0.675;9.53;531;541.87
500430;Iguatemi;73.99;19.6;23.55;0.662;6.55;430;519.03
500450;Itaporã;73.54;20.4;24.57;0.654;7.14;842;487.51
500460;Itaquiraí;71.3;25;29.99;0.62;6;958;442.57
500470;Ivinhema;75.98;16.1;19.38;0.72;8.38;385;685.17
500480;Japorã;72.44;22.6;27.15;0.526;5.98;750;241.32
500490;Jaraguari;74.62;18.4;22.18;0.664;9.34;193;511.64
500510;Jateí;76.39;15.4;18.59;0.708;6.68;85;690.71
500515;Juti;71.19;25.2;30.26;0.623;8.97;334;446.17
500520;Ladário;74.34;19;22.79;0.704;5.38;740;575.16
500525;Laguna Carapã;74.34;19;22.79;0.672;6.46;264;536.02
500540;Maracaju;77.35;13.9;16.78;0.736;4.65;898;819.6
500560;Miranda;71.91;23.7;28.43;0.632;6.15;1692;424.44
500570;Naviraí;73.15;21.2;25.46;0.7;5.65;955;683.86
500580;Nioaque;74.34;19;22.79;0.639;6.46;579;480.75
500600;Nova Alvorada do Sul;73.52;20.5;24.6;0.694;3.7;319;830.08
500620;Nova Andradina;75.97;16.1;19.39;0.721;6.33;795;688.15
500625;Novo Horizonte do Sul;72.86;21.7;26.14;0.649;7.79;53;472.75
500630;Paranaíba;74.38;18.9;22.7;0.721;8.68;1208;738.58
500635;Paranhos;73.65;20.2;24.31;0.588;5.38;959;271.52
500640;Pedro Gomes;73.04;21.4;25.73;0.671;9.21;257;524.83
500660;Ponta Porã;73.73;20.1;24.13;0.701;5.92;3187;653.36
500690;Porto Murtinho;74.8;18.1;21.79;0.666;5.28;817;539.19
500710;Ribas do Rio Pardo;74.82;18.1;21.76;0.664;3.86;326;552.58
500720;Rio Brilhante;76.67;15;18.04;0.715;4.82;497;705.6
500740;Rio Verde de Mato Grosso;76.11;15.9;19.13;0.673;7.77;311;570.74
500750;Rochedo;74.79;18.2;21.83;0.651;8.32;142;538.26
500755;Santa Rita do Pardo;73.01;21.5;25.8;0.642;5.97;137;471.42
500769;São Gabriel do Oeste;76.01;16.1;19.32;0.729;4.68;532;855.21
500770;Sete Quedas;71.7;24.1;28.96;0.614;8.72;753;487
500780;Selvíria;74.5;18.7;22.45;0.682;7.51;210;510.94
500790;Sidrolândia;74.75;18.2;21.91;0.686;5.16;1924;599.76
500793;Sonora;73.19;21.1;25.37;0.681;3.18;158;648.07
500795;Tacuru;71.91;23.7;28.45;0.593;6.04;966;367.68
500797;Taquarussu;71.13;25.3;30.44;0.651;8.75;47;478.38
500800;Terenos;75.31;17.2;20.74;0.658;7.32;897;460.32
500840;Vicentina;75.07;17.6;21.22;0.711;12.2;199;583.56
510010;Acorizal;73.98;17;20.82;0.628;10.32;556;321.58
510025;Alta Floresta;73.99;17;20.8;0.714;5.45;567;660.84
510030;Alto Araguaia;73.13;18.4;22.57;0.704;6.9;276;671.99
510035;Alto Boa Vista;73.2;18.3;22.42;0.651;5.13;601;362.66
510040;Alto Garças;75.08;15.2;18.7;0.701;7.04;131;651.91
510050;Alto Paraguai;72.01;20.4;25.01;0.638;8.33;765;360.06
510060;Alto Taquari;74.95;15.4;18.94;0.705;3.15;88;781.26
510080;Apiacás;73.54;17.7;21.71;0.675;4.04;152;504.04
510100;Araguaiana;74.01;17;20.77;0.687;7.38;129;519.03
510120;Araguainha;75.61;14.4;17.71;0.701;11.77;29;456.43
510125;Araputanga;74.56;16.1;19.69;0.725;5.71;401;639.18
510130;Arenápolis;72.56;19.4;23.79;0.704;6.58;373;540.59
510140;Aripuanã;73.97;17;20.84;0.675;3.09;869;558.26
510170;Barra do Bugres;74.05;16.9;20.69;0.693;4.8;725;563.98
510185;Bom Jesus do Araguaia;72.02;20.4;24.99;0.661;4.29;64;500.5
510190;Brasnorte;76;13.9;17.01;0.696;3.68;351;602.75
510250;Cáceres;73.76;17.4;21.28;0.708;6.39;4006;590.43
510260;Campinápolis;73.17;18.4;22.49;0.538;5;2930;328.15
510263;Campo Novo do Parecis;74.15;16.7;20.48;0.734;2.18;175;823.32
510267;Campo Verde;75.06;15.3;18.74;0.75;3.46;213;878.37
510268;Campos de Júlio;74.49;16.2;19.82;0.744;1.61;0;1162.4
510269;Canabrava do Norte;74.01;16.9;20.76;0.667;4.89;210;370.81
510279;Carlinda;73.54;17.7;21.71;0.665;8.56;350;474.83
510285;Castanheira;72.97;18.7;22.91;0.665;5.77;256;520.54
510300;Chapada dos Guimarães;74.99;15.4;18.85;0.688;7.4;826;540.98
510305;Cláudia;73.53;17.7;21.74;0.699;4.59;273;700.38
510310;Cocalinho;73.4;18;22;0.66;5.21;222;531.41
510320;Colíder;74.16;16.7;20.46;0.713;7.13;1067;758.67
510325;Colniza;73.87;17.2;21.04;0.611;2.81;687;411.69
510330;Comodoro;75.37;14.8;18.15;0.689;4.66;741;573.89
510335;Confresa;73.72;17.4;21.35;0.668;4.18;736;484.89
510336;Conquista D'Oeste;73.4;18;22;0.718;5.23;104;650.3
510340;Cuiabá;75.01;15.49;18.75;0.785;5.17;8032;1161.49
510343;Curvelândia;73.63;17.6;21.53;0.69;8.38;140;480.92
510345;Denise;73.09;18.5;22.66;0.683;4.55;158;524.91
510350;Diamantino;74.87;15.6;19.09;0.718;4.87;527;681.66
510360;Dom Aquino;73.33;18.1;22.16;0.69;9.48;362;575.47
510370;Feliz Natal;74.13;16.8;20.53;0.692;2.52;806;786.26
510380;Figueirópolis D'Oeste;72.16;20.2;24.67;0.679;7.72;52;502.34
510385;Gaúcha do Norte;75.79;14.2;17.39;0.615;3.96;1131;481.01
510395;Glória D'Oeste;74.4;16.3;20;0.71;8.52;34;564.35
510410;Guarantã do Norte;74.58;16;19.64;0.703;4.88;1191;594.14
510420;Guiratinga;73.8;17.3;21.19;0.705;10.21;641;542.02
510450;Indiavaí;75.46;14.7;17.98;0.661;5.97;199;443.9
510452;Ipiranga do Norte;73.39;18;22.04;0.727;2.65;82;812.25
510454;Itanhangá;76.37;13.3;16.36;0.71;2.94;70;620.06
510455;Itaúba;73.53;17.7;21.74;0.69;5.18;118;680.94
510460;Itiquira;73.73;17.4;21.34;0.693;4.1;270;602.03
510480;Jaciara;74.96;15.4;18.91;0.735;6.02;682;742.81
510490;Jangada;73.28;18.2;22.26;0.63;7.61;889;271.99
510500;Jauru;73.7;17.5;21.4;0.673;7.66;310;511.39
510510;Juara;75.18;15.1;18.5;0.682;5.37;719;619.81
510515;Juína;75.72;14.3;17.51;0.716;5.44;927;763.35
510517;Juruena;72.79;19;23.29;0.662;3.27;396;448.89
510520;Juscimeira;75.54;14.6;17.84;0.714;8.13;413;542.77
510523;Lambari D'Oeste;72.2;20.1;24.58;0.627;5.73;164;516.75
510525;Lucas do Rio Verde;74.96;15.4;18.92;0.768;2.21;274;938.65
510530;Luciara;72.29;19.9;24.37;0.676;7.6;176;371.24
510550;Vila Bela da Santíssima Trindade;75.57;14.5;17.78;0.645;4.48;753;439.15
510558;Marcelândia;73.79;17.3;21.2;0.701;4.45;237;621.76
510560;Matupá;74.46;16.2;19.89;0.716;4.49;404;649.23
510562;Mirassol D'Oeste;73.95;17;20.89;0.704;6.15;660;718.18
510590;Nobres;74.64;15.9;19.53;0.699;6.89;921;533.53
510600;Nortelândia;72.56;19.4;23.79;0.702;7.57;244;466.17
510610;Nossa Senhora do Livramento;74.2;16.6;20.38;0.638;10.05;986;335.56
510615;Nova Bandeirantes;75.51;14.6;17.89;0.65;4.32;371;608.32
510617;Nova Nazaré;72.6;19.4;23.7;0.595;6.37;591;381.54
510618;Nova Lacerda;74.52;16.1;19.77;0.636;4.03;170;437.33
510619;Nova Santa Helena;73.53;17.7;21.74;0.714;6.92;84;824.04
510620;Nova Brasilândia;75.68;14.3;17.58;0.651;7.61;307;526.35
510621;Nova Canaã do Norte;73.9;17.1;20.98;0.686;6.93;349;591.9
510622;Nova Mutum;75.2;15.1;18.46;0.758;2.21;177;982.9
510624;Nova Ubiratã;73.95;17;20.88;0.669;2.78;203;599.32
510625;Nova Xavantina;73;18.6;22.84;0.704;6.55;487;674.44
510626;Novo Mundo;73.9;17.1;20.98;0.674;4.3;71;461.47
510627;Novo Horizonte do Norte;74.17;16.7;20.44;0.664;9.34;150;463.77
510628;Novo São Joaquim;74.14;16.7;20.5;0.649;6.24;156;480.73
510629;Paranaíta;73.54;17.7;21.71;0.672;5.52;346;540.22
510630;Paranatinga;74.18;16.7;20.42;0.667;5.85;918;547.43
510642;Peixoto de Azevedo;70.65;23;28.19;0.649;4.44;1302;589.21
510645;Planalto da Serra;73.8;17.3;21.19;0.656;6.13;144;366.39
510650;Poconé;73.36;18;22.09;0.652;7.43;1818;436.83
510665;Pontal do Araguaia;73.94;17.1;20.9;0.734;6.14;222;589.32
510670;Ponte Branca;73.37;18;22.07;0.686;12.44;95;565.09
510675;Pontes E Lacerda;73.4;18;22;0.703;4.98;687;665.92
510677;Porto Alegre do Norte;73.15;18.4;22.53;0.673;5.7;591;449.5
510680;Porto dos Gaúchos;73.88;17.2;21.02;0.685;5.51;29;635.97
510682;Porto Esperidião;72.72;19.1;23.44;0.652;5.43;468;504.99
510685;Porto Estrela;73.23;18.2;22.36;0.599;8.44;294;280.21
510700;Poxoréo;74.91;15.5;19.01;0.678;9.1;965;463.98
510704;Primavera do Leste;75.59;14.5;17.75;0.752;3.27;243;990.05
510710;São José dos Quatro Marcos;73.95;17;20.89;0.719;7.97;531;653.02
510718;Ribeirão Cascalheira;74.86;15.6;19.1;0.67;6.1;622;512.31
510719;Ribeirãozinho;73.12;18.4;22.6;0.692;7.5;58;599.35
510724;Santa Carmem;74.64;15.9;19.53;0.715;4.24;54;635.43
510726;Santo Afonso;75.03;15.3;18.78;0.689;7.76;144;472.29
510729;São José do Povo;72.58;19.4;23.74;0.661;10.52;249;402.85
510730;São José do Rio Claro;75.47;14.6;17.96;0.682;4.47;365;580.99
510735;São José do Xingu;74.7;15.8;19.42;0.657;3.42;110;635.63
510740;São Pedro da Cipa;72.39;19.7;24.17;0.66;6.04;72;469.27
510757;Rondolândia;72.98;18.7;22.88;0.64;4.63;91;375.85
510760;Rondonópolis;74.37;16.4;20.06;0.755;5.37;3942;843.62
510770;Rosário Oeste;73.44;17.9;21.92;0.65;8.64;985;465.66
510774;Santa Cruz do Xingu;74.7;15.8;19.42;0.684;3.37;15;639.44
510775;Salto do Céu;72.82;19;23.24;0.666;8.98;121;488.7
510776;Santa Rita do Trivelato;76.1;13.7;16.82;0.735;2.45;43;790.41
510779;Santo Antônio do Leste;76.15;13.6;16.74;0.655;2.45;151;481.45
510780;Santo Antônio do Leverger;73.38;18;22.05;0.656;8.09;1030;460.13
